ID Description GeneRatio BgRatio pvalue p.adjust qvalue geneID Count
GOBP_SERINE_FAMILY_AMINO_ACID_BIOSYNTHETIC_PROCESS GOBP_SERINE_FAMILY_AMINO_ACID_BIOSYNTHETIC_PROCESS 5/44 17/11008 4.81949299223136e-09 7.60603621319422e-07 6.51208048328295e-07 ENSG00000092621/ENSG00000182199/ENSG00000160200/ENSG00000135069/ENSG00000274276 5
GOMF_LIGASE_ACTIVITY_FORMING_CARBON_OXYGEN_BONDS GOMF_LIGASE_ACTIVITY_FORMING_CARBON_OXYGEN_BONDS 6/44 38/11008 7.18159873803642e-09 1.03893795076927e-06 8.89510299833985e-07 ENSG00000106105/ENSG00000134684/ENSG00000031698/ENSG00000196305/ENSG00000110619/ENSG00000090861 6
GOBP_L_AMINO_ACID_TRANSPORT GOBP_L_AMINO_ACID_TRANSPORT 6/44 39/11008 8.462203590834e-09 1.13002964874522e-06 9.67500523907499e-07 ENSG00000149150/ENSG00000105281/ENSG00000139514/ENSG00000151012/ENSG00000103257/ENSG00000168003 6
GOBP_AMINO_ACID_TRANSPORT GOBP_AMINO_ACID_TRANSPORT 7/44 73/11008 1.32487951404282e-08 1.56070378544761e-06 1.33623195795054e-06 ENSG00000149150/ENSG00000105281/ENSG00000139514/ENSG00000151012/ENSG00000103257/ENSG00000168003/ENSG00000196517 7
GOBP_AMINO_ACID_ACTIVATION GOBP_AMINO_ACID_ACTIVATION 6/44 42/11008 1.34853437682686e-08 1.56070378544761e-06 1.33623195795054e-06 ENSG00000106105/ENSG00000134684/ENSG00000031698/ENSG00000196305/ENSG00000110619/ENSG00000090861 6
GOBP_IMPORT_ACROSS_PLASMA_MEMBRANE GOBP_IMPORT_ACROSS_PLASMA_MEMBRANE 7/44 83/11008 3.27779500915636e-08 3.55640758493465e-06 3.04489904797946e-06 ENSG00000149150/ENSG00000105281/ENSG00000139514/ENSG00000151012/ENSG00000103257/ENSG00000168003/ENSG00000196517 7
GOBP_ORGANIC_ACID_TRANSMEMBRANE_TRANSPORT GOBP_ORGANIC_ACID_TRANSMEMBRANE_TRANSPORT 7/44 85/11008 3.87372070551509e-08 3.73598841376344e-06 3.19865124923234e-06 ENSG00000149150/ENSG00000105281/ENSG00000139514/ENSG00000151012/ENSG00000103257/ENSG00000168003/ENSG00000196517 7
GOMF_ORGANIC_ACID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY GOMF_ORGANIC_ACID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY 7/44 85/11008 3.87372070551509e-08 3.73598841376344e-06 3.19865124923234e-06 ENSG00000149150/ENSG00000105281/ENSG00000139514/ENSG00000151012/ENSG00000103257/ENSG00000168003/ENSG00000196517 7
GOBP_NEUTRAL_AMINO_ACID_TRANSPORT GOBP_NEUTRAL_AMINO_ACID_TRANSPORT 5/44 28/11008 7.40945678671512e-08 6.76990367459866e-06 5.79620663869349e-06 ENSG00000149150/ENSG00000105281/ENSG00000103257/ENSG00000168003/ENSG00000196517 5
GOBP_IMPORT_INTO_CELL GOBP_IMPORT_INTO_CELL 7/44 107/11008 1.91763739397455e-07 1.66450925796991e-05 1.42510736857477e-05 ENSG00000149150/ENSG00000105281/ENSG00000139514/ENSG00000151012/ENSG00000103257/ENSG00000168003/ENSG00000196517 7
GOMF_TRNA_BINDING GOMF_TRNA_BINDING 6/44 69/11008 2.84442698628128e-07 2.35139297532586e-05 2.01319844843567e-05 ENSG00000134684/ENSG00000031698/ENSG00000196305/ENSG00000110619/ENSG00000184575/ENSG00000090861 6
GOBP_ORGANIC_ANION_TRANSPORT GOBP_ORGANIC_ANION_TRANSPORT 8/44 179/11008 4.49502690946341e-07 3.54698487037658e-05 3.03683157711117e-05 ENSG00000149150/ENSG00000008394/ENSG00000105281/ENSG00000139514/ENSG00000151012/ENSG00000103257/ENSG00000168003/ENSG00000196517 8
GOBP_ANION_TRANSPORT GOBP_ANION_TRANSPORT 9/44 258/11008 6.42365106403818e-07 4.72541642857655e-05 4.04577249402746e-05 ENSG00000128272/ENSG00000149150/ENSG00000008394/ENSG00000105281/ENSG00000139514/ENSG00000151012/ENSG00000103257/ENSG00000168003/ENSG00000196517 9
GOBP_ALPHA_AMINO_ACID_METABOLIC_PROCESS GOBP_ALPHA_AMINO_ACID_METABOLIC_PROCESS 7/44 128/11008 6.53283377222564e-07 4.72541642857655e-05 4.04577249402746e-05 ENSG00000092621/ENSG00000182199/ENSG00000160200/ENSG00000135069/ENSG00000274276/ENSG00000128272/ENSG00000151012 7
GOBP_CARBOXYLIC_ACID_TRANSPORT GOBP_CARBOXYLIC_ACID_TRANSPORT 7/44 131/11008 7.64476989921239e-07 5.30852821801308e-05 4.54501688323701e-05 ENSG00000149150/ENSG00000105281/ENSG00000139514/ENSG00000151012/ENSG00000103257/ENSG00000168003/ENSG00000196517 7
GOBP_ANION_TRANSMEMBRANE_TRANSPORT GOBP_ANION_TRANSMEMBRANE_TRANSPORT 7/44 134/11008 8.91159097071283e-07 5.95020074044518e-05 5.09439937273138e-05 ENSG00000149150/ENSG00000105281/ENSG00000139514/ENSG00000151012/ENSG00000103257/ENSG00000168003/ENSG00000196517 7
GOBP_ORGANIC_ACID_TRANSPORT GOBP_ORGANIC_ACID_TRANSPORT 7/44 151/11008 1.99118673168866e-06 0.000128025932081908 0.000109612306633309 ENSG00000149150/ENSG00000105281/ENSG00000139514/ENSG00000151012/ENSG00000103257/ENSG00000168003/ENSG00000196517 7
GOMF_ORGANIC_ANION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY GOMF_ORGANIC_ANION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY 6/44 99/11008 2.43222705992884e-06 0.000150798077715588 0.000129109195812764 ENSG00000105281/ENSG00000139514/ENSG00000151012/ENSG00000103257/ENSG00000168003/ENSG00000196517 6
GOBP_CELLULAR_AMINO_ACID_BIOSYNTHETIC_PROCESS GOBP_CELLULAR_AMINO_ACID_BIOSYNTHETIC_PROCESS 5/44 58/11008 3.16124695633313e-06 0.000189238783317045 0.00016202107812495 ENSG00000092621/ENSG00000182199/ENSG00000160200/ENSG00000135069/ENSG00000274276 5
GOMF_CATALYTIC_ACTIVITY_ACTING_ON_A_TRNA GOMF_CATALYTIC_ACTIVITY_ACTING_ON_A_TRNA 6/44 114/11008 5.53666130154454e-06 0.000320388133982711 0.000274307570448452 ENSG00000106105/ENSG00000134684/ENSG00000031698/ENSG00000196305/ENSG00000110619/ENSG00000090861 6
GOBP_DICARBOXYLIC_ACID_METABOLIC_PROCESS GOBP_DICARBOXYLIC_ACID_METABOLIC_PROCESS 5/44 68/11008 6.98219108673184e-06 0.000391002700856983 0.000334765834107482 ENSG00000182199/ENSG00000100889/ENSG00000151012/ENSG00000065911/ENSG00000101473 5
GOMF_VITAMIN_B6_BINDING GOMF_VITAMIN_B6_BINDING 4/44 33/11008 8.34907481386713e-06 0.000452937308652292 0.000387792553854618 ENSG00000182199/ENSG00000160200/ENSG00000135069/ENSG00000274276 4
GOBP_SMALL_MOLECULE_BIOSYNTHETIC_PROCESS GOBP_SMALL_MOLECULE_BIOSYNTHETIC_PROCESS 9/44 361/11008 1.01885767489941e-05 0.000535980885947086 0.000458892196796801 ENSG00000092621/ENSG00000182199/ENSG00000160200/ENSG00000135069/ENSG00000274276/ENSG00000128272/ENSG00000100889/ENSG00000130766/ENSG00000101473 9
GOMF_LIGASE_ACTIVITY GOMF_LIGASE_ACTIVITY 6/44 138/11008 1.66102297411377e-05 0.000848098789135739 0.00072611902150113 ENSG00000106105/ENSG00000134684/ENSG00000031698/ENSG00000196305/ENSG00000110619/ENSG00000090861 6
GOMF_ANION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY GOMF_ANION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY 6/44 157/11008 3.45020284333043e-05 0.00171130061029189 0.00146516884655115 ENSG00000105281/ENSG00000139514/ENSG00000151012/ENSG00000103257/ENSG00000168003/ENSG00000196517 6
GOBP_ORGANIC_ACID_CATABOLIC_PROCESS GOBP_ORGANIC_ACID_CATABOLIC_PROCESS 6/44 162/11008 4.11524651388707e-05 0.00198446331891887 0.00169904329754636 ENSG00000182199/ENSG00000160200/ENSG00000274276/ENSG00000100889/ENSG00000130766/ENSG00000101473 6
GOBP_VASCULAR_TRANSPORT GOBP_VASCULAR_TRANSPORT 4/44 50/11008 4.47232672688497e-05 0.0020983673507763 0.00179656481887954 ENSG00000105281/ENSG00000139514/ENSG00000103257/ENSG00000196517 4
GOBP_TRNA_METABOLIC_PROCESS GOBP_TRNA_METABOLIC_PROCESS 6/44 169/11008 5.21550524550907e-05 0.00238266239636941 0.00203997047275867 ENSG00000106105/ENSG00000134684/ENSG00000031698/ENSG00000196305/ENSG00000110619/ENSG00000090861 6
GOBP_SULFUR_COMPOUND_CATABOLIC_PROCESS GOBP_SULFUR_COMPOUND_CATABOLIC_PROCESS 3/44 21/11008 7.53638441097315e-05 0.00335465726601266 0.00287216593476224 ENSG00000160200/ENSG00000274276/ENSG00000128965 3
GOBP_SULFUR_AMINO_ACID_METABOLIC_PROCESS GOBP_SULFUR_AMINO_ACID_METABOLIC_PROCESS 3/44 23/11008 9.97940795542777e-05 0.00423166063452054 0.00362303226773163 ENSG00000160200/ENSG00000274276/ENSG00000151012 3
GOBP_ORGANIC_ACID_BIOSYNTHETIC_PROCESS GOBP_ORGANIC_ACID_BIOSYNTHETIC_PROCESS 6/44 190/11008 9.99412937876394e-05 0.00423166063452054 0.00362303226773163 ENSG00000092621/ENSG00000182199/ENSG00000160200/ENSG00000135069/ENSG00000274276/ENSG00000101473 6
GOBP_REGULATION_OF_CELLULAR_AMIDE_METABOLIC_PROCESS GOBP_REGULATION_OF_CELLULAR_AMIDE_METABOLIC_PROCESS 8/44 380/11008 0.000111594802483576 0.00461258516932115 0.00394916945129849 ENSG00000182199/ENSG00000128272/ENSG00000187840/ENSG00000151012/ENSG00000129460/ENSG00000156990/ENSG00000130766/ENSG00000090861 8
GOMF_SECONDARY_ACTIVE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY GOMF_SECONDARY_ACTIVE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY 5/44 125/11008 0.000132737549648301 0.00535889270208025 0.00458813757903063 ENSG00000105281/ENSG00000151012/ENSG00000103257/ENSG00000168003/ENSG00000196517 5
GOBP_MITOCHONDRIAL_TRANSLATION GOBP_MITOCHONDRIAL_TRANSLATION 4/44 67/11008 0.000141675881097494 0.00558975749057385 0.00478579770597276 ENSG00000182199/ENSG00000106105/ENSG00000156990/ENSG00000096080 4
HP_HYPOPLASIA_OF_THE_CORPUS_CALLOSUM HP_HYPOPLASIA_OF_THE_CORPUS_CALLOSUM 8/44 402/11008 0.000164697351057617 0.00635365780968939 0.00543982829692058 ENSG00000092621/ENSG00000182199/ENSG00000135069/ENSG00000134684/ENSG00000031698/ENSG00000110619/ENSG00000196517/ENSG00000167522 8
GOMF_AMINO_ACID_BINDING GOMF_AMINO_ACID_BINDING 3/44 28/11008 0.000182041183051648 0.00687007595168828 0.0058819714066116 ENSG00000182199/ENSG00000130766/ENSG00000090861 3
GOBP_SULFUR_COMPOUND_METABOLIC_PROCESS GOBP_SULFUR_COMPOUND_METABOLIC_PROCESS 6/44 223/11008 0.00023967350791039 0.00885262148366885 0.00757937274735655 ENSG00000092621/ENSG00000160200/ENSG00000274276/ENSG00000151012/ENSG00000128965/ENSG00000101473 6
GOCC_BASAL_PART_OF_CELL GOCC_BASAL_PART_OF_CELL 5/44 147/11008 0.000283222966793583 0.0102432306323679 0.0087699743226434 ENSG00000105281/ENSG00000139514/ENSG00000103257/ENSG00000168003/ENSG00000196517 5
GOMF_VITAMIN_BINDING GOMF_VITAMIN_BINDING 4/44 83/11008 0.000324254074145918 0.011487858626884 0.00983559082049489 ENSG00000182199/ENSG00000160200/ENSG00000135069/ENSG00000274276 4
GOBP_SMALL_MOLECULE_CATABOLIC_PROCESS GOBP_SMALL_MOLECULE_CATABOLIC_PROCESS 6/44 246/11008 0.000405957919818364 0.0140948589760936 0.0120676333217585 ENSG00000182199/ENSG00000160200/ENSG00000274276/ENSG00000100889/ENSG00000130766/ENSG00000101473 6
GOBP_NCRNA_METABOLIC_PROCESS GOBP_NCRNA_METABOLIC_PROCESS 8/44 465/11008 0.000442152669776408 0.0150505300927813 0.0128858528322867 ENSG00000106105/ENSG00000134684/ENSG00000031698/ENSG00000196305/ENSG00000129460/ENSG00000110619/ENSG00000156990/ENSG00000090861 8
GOBP_MITOCHONDRIAL_GENE_EXPRESSION GOBP_MITOCHONDRIAL_GENE_EXPRESSION 4/44 96/11008 0.000564485558269278 0.0187118416812402 0.0160205678231332 ENSG00000182199/ENSG00000106105/ENSG00000156990/ENSG00000096080 4
GOBP_CELLULAR_RESPONSE_TO_GLUCOSE_STARVATION GOBP_CELLULAR_RESPONSE_TO_GLUCOSE_STARVATION 3/44 41/11008 0.000571271664231413 0.0187118416812402 0.0160205678231332 ENSG00000128272/ENSG00000100330/ENSG00000130766 3
GOBP_CELLULAR_RESPONSE_TO_EXTRACELLULAR_STIMULUS GOBP_CELLULAR_RESPONSE_TO_EXTRACELLULAR_STIMULUS 5/44 176/11008 0.000646970033802351 0.0207988884940904 0.0178074403066066 ENSG00000160200/ENSG00000274276/ENSG00000128272/ENSG00000100330/ENSG00000130766 5
GOBP_HOMOCYSTEINE_METABOLIC_PROCESS GOBP_HOMOCYSTEINE_METABOLIC_PROCESS 2/44 10/11008 0.000688515616984529 0.0217320565651844 0.0186063933240604 ENSG00000160200/ENSG00000274276 2
GOBP_PIGMENT_BIOSYNTHETIC_PROCESS GOBP_PIGMENT_BIOSYNTHETIC_PROCESS 3/44 46/11008 0.000802250279895807 0.0245761995097402 0.0210414708390451 ENSG00000182199/ENSG00000151012/ENSG00000196517 3
GOBP_SULFUR_COMPOUND_BIOSYNTHETIC_PROCESS GOBP_SULFUR_COMPOUND_BIOSYNTHETIC_PROCESS 4/44 106/11008 0.000820026359681616 0.0245761995097402 0.0210414708390451 ENSG00000160200/ENSG00000274276/ENSG00000151012/ENSG00000128965 4
GOBP_GLYCINE_METABOLIC_PROCESS GOBP_GLYCINE_METABOLIC_PROCESS 2/44 11/11008 0.000839382516670759 0.0245761995097402 0.0210414708390451 ENSG00000092621/ENSG00000182199 2
HP_INAPPROPRIATE_CRYING HP_INAPPROPRIATE_CRYING 2/44 11/11008 0.000839382516670759 0.0245761995097402 0.0210414708390451 ENSG00000092621/ENSG00000135069 2
HP_LIPID_ACCUMULATION_IN_HEPATOCYTES HP_LIPID_ACCUMULATION_IN_HEPATOCYTES 4/44 107/11008 0.000849407817156918 0.0245761995097402 0.0210414708390451 ENSG00000160200/ENSG00000100889/ENSG00000134684/ENSG00000196305 4
GOBP_WATER_SOLUBLE_VITAMIN_METABOLIC_PROCESS GOBP_WATER_SOLUBLE_VITAMIN_METABOLIC_PROCESS 3/44 49/11008 0.000965595826321474 0.0274799074507226 0.0235275462772376 ENSG00000182199/ENSG00000135069/ENSG00000065911 3
GOBP_CELLULAR_RESPONSE_TO_LEUCINE_STARVATION GOBP_CELLULAR_RESPONSE_TO_LEUCINE_STARVATION 2/44 12/11008 0.00100470229248861 0.0276851298374639 0.0237032520800989 ENSG00000128272/ENSG00000130766 2
GOBP_SULFUR_AMINO_ACID_BIOSYNTHETIC_PROCESS GOBP_SULFUR_AMINO_ACID_BIOSYNTHETIC_PROCESS 2/44 12/11008 0.00100470229248861 0.0276851298374639 0.0237032520800989 ENSG00000160200/ENSG00000274276 2
GOBP_CELLULAR_MODIFIED_AMINO_ACID_METABOLIC_PROCESS GOBP_CELLULAR_MODIFIED_AMINO_ACID_METABOLIC_PROCESS 4/44 113/11008 0.00104152324679607 0.0282513180693433 0.0241880069815139 ENSG00000182199/ENSG00000151012/ENSG00000128965/ENSG00000065911 4
GOBP_RESPONSE_TO_EXTRACELLULAR_STIMULUS GOBP_RESPONSE_TO_EXTRACELLULAR_STIMULUS 6/44 299/11008 0.00113036130442176 0.030189341915018 0.0258472900703404 ENSG00000160200/ENSG00000274276/ENSG00000128272/ENSG00000100889/ENSG00000100330/ENSG00000130766 6
GOBP_ALPHA_AMINO_ACID_CATABOLIC_PROCESS GOBP_ALPHA_AMINO_ACID_CATABOLIC_PROCESS 3/44 52/11008 0.00114862539681125 0.0302123286191566 0.0258669706586521 ENSG00000182199/ENSG00000160200/ENSG00000274276 3
GOBP_NONRIBOSOMAL_PEPTIDE_BIOSYNTHETIC_PROCESS GOBP_NONRIBOSOMAL_PEPTIDE_BIOSYNTHETIC_PROCESS 2/44 13/11008 0.00118436228365651 0.0302360724180545 0.0258872994508204 ENSG00000151012/ENSG00000128965 2
GOBP_OLIGOPEPTIDE_TRANSPORT GOBP_OLIGOPEPTIDE_TRANSPORT 2/44 13/11008 0.00118436228365651 0.0302360724180545 0.0258872994508204 ENSG00000008394/ENSG00000151012 2
GOMF_TRANSLATION_REGULATOR_ACTIVITY GOMF_TRANSLATION_REGULATOR_ACTIVITY 4/44 118/11008 0.00122346990630015 0.0307817935845951 0.0263545310098522 ENSG00000182199/ENSG00000187840/ENSG00000125977/ENSG00000090861 4
GOBP_FOLIC_ACID_METABOLIC_PROCESS GOBP_FOLIC_ACID_METABOLIC_PROCESS 2/44 14/11008 0.00137825046375661 0.034180611501164 0.029264506087584 ENSG00000182199/ENSG00000065911 2
GOBP_PIGMENT_METABOLIC_PROCESS GOBP_PIGMENT_METABOLIC_PROCESS 3/44 56/11008 0.00142477965208105 0.0343979848058479 0.0294506151745436 ENSG00000182199/ENSG00000151012/ENSG00000196517 3
GOCC_BASOLATERAL_PLASMA_MEMBRANE GOCC_BASOLATERAL_PLASMA_MEMBRANE 4/44 123/11008 0.00142664453111812 0.0343979848058479 0.0294506151745436 ENSG00000139514/ENSG00000103257/ENSG00000168003/ENSG00000196517 4
HP_ABNORMAL_CIRCULATING_PROTEINOGENIC_AMINO_ACID_CONCENTRATION HP_ABNORMAL_CIRCULATING_PROTEINOGENIC_AMINO_ACID_CONCENTRATION 3/44 58/11008 0.00157717241314511 0.0367165258634066 0.0314356867081798 ENSG00000092621/ENSG00000160200/ENSG00000135069 3
HP_SUBMUCOUS_CLEFT_OF_SOFT_AND_HARD_PALATE HP_SUBMUCOUS_CLEFT_OF_SOFT_AND_HARD_PALATE 3/44 58/11008 0.00157717241314511 0.0367165258634066 0.0314356867081798 ENSG00000092621/ENSG00000135069/ENSG00000110619 3
HP_ABNORMAL_CIRCULATING_GLYCINE_CONCENTRATION HP_ABNORMAL_CIRCULATING_GLYCINE_CONCENTRATION 2/44 15/11008 0.00158625543764718 0.0367165258634066 0.0314356867081798 ENSG00000092621/ENSG00000135069 2
GOBP_VASCULAR_PROCESS_IN_CIRCULATORY_SYSTEM GOBP_VASCULAR_PROCESS_IN_CIRCULATORY_SYSTEM 4/44 129/11008 0.00170027123680245 0.0380657596339734 0.0325908638146801 ENSG00000105281/ENSG00000139514/ENSG00000103257/ENSG00000196517 4
GOBP_CELLULAR_RESPONSE_TO_EXTERNAL_STIMULUS GOBP_CELLULAR_RESPONSE_TO_EXTERNAL_STIMULUS 5/44 219/11008 0.0017193769220206 0.0380657596339734 0.0325908638146801 ENSG00000160200/ENSG00000274276/ENSG00000128272/ENSG00000100330/ENSG00000130766 5
GOBP_MONOSACCHARIDE_BIOSYNTHETIC_PROCESS GOBP_MONOSACCHARIDE_BIOSYNTHETIC_PROCESS 3/44 60/11008 0.00173942305190477 0.0380657596339734 0.0325908638146801 ENSG00000128272/ENSG00000100889/ENSG00000130766 3
GOBP_RESPONSE_TO_TOXIC_SUBSTANCE GOBP_RESPONSE_TO_TOXIC_SUBSTANCE 4/44 130/11008 0.00174918048224771 0.0380657596339734 0.0325908638146801 ENSG00000128272/ENSG00000008394/ENSG00000151012/ENSG00000130766 4
GOBP_NEGATIVE_REGULATION_OF_CELLULAR_MACROMOLECULE_BIOSYNTHETIC_PROCESS GOBP_NEGATIVE_REGULATION_OF_CELLULAR_MACROMOLECULE_BIOSYNTHETIC_PROCESS 5/44 220/11008 0.00175418247161168 0.0380657596339734 0.0325908638146801 ENSG00000182199/ENSG00000128272/ENSG00000187840/ENSG00000130766/ENSG00000101473 5
GOBP_POSTTRANSCRIPTIONAL_REGULATION_OF_GENE_EXPRESSION GOBP_POSTTRANSCRIPTIONAL_REGULATION_OF_GENE_EXPRESSION 7/44 446/11008 0.00178501207934403 0.0381783501968292 0.0326872607797252 ENSG00000182199/ENSG00000128272/ENSG00000187840/ENSG00000129460/ENSG00000156990/ENSG00000130766/ENSG00000090861 7
HP_OSTEOMALACIA HP_OSTEOMALACIA 2/44 16/11008 0.00180826643838878 0.0381783501968292 0.0326872607797252 ENSG00000092621/ENSG00000135069 2
GOCC_APICAL_PART_OF_CELL GOCC_APICAL_PART_OF_CELL 5/44 222/11008 0.00182534738844287 0.0381783501968292 0.0326872607797252 ENSG00000139514/ENSG00000151012/ENSG00000103257/ENSG00000168003/ENSG00000196517 5
GOBP_NEGATIVE_REGULATION_OF_ION_TRANSPORT GOBP_NEGATIVE_REGULATION_OF_ION_TRANSPORT 3/44 63/11008 0.00200177691634304 0.0402475974215686 0.0344588937419687 ENSG00000128272/ENSG00000149150/ENSG00000196517 3
GOMF_CATALYTIC_ACTIVITY_ACTING_ON_RNA GOMF_CATALYTIC_ACTIVITY_ACTING_ON_RNA 6/44 335/11008 0.00201993478679489 0.0402475974215686 0.0344588937419687 ENSG00000106105/ENSG00000134684/ENSG00000031698/ENSG00000196305/ENSG00000110619/ENSG00000090861 6
GOBP_REGULATION_OF_TRANSLATIONAL_FIDELITY GOBP_REGULATION_OF_TRANSLATIONAL_FIDELITY 2/44 17/11008 0.00204417332418407 0.0402475974215686 0.0344588937419687 ENSG00000196305/ENSG00000090861 2
GOMF_S_ADENOSYL_L_METHIONINE_BINDING GOMF_S_ADENOSYL_L_METHIONINE_BINDING 2/44 17/11008 0.00204417332418407 0.0402475974215686 0.0344588937419687 ENSG00000160200/ENSG00000274276 2
HP_ABNORMAL_CIRCULATING_SERINE_FAMILY_AMINO_ACID_CONCENTRATION HP_ABNORMAL_CIRCULATING_SERINE_FAMILY_AMINO_ACID_CONCENTRATION 2/44 17/11008 0.00204417332418407 0.0402475974215686 0.0344588937419687 ENSG00000092621/ENSG00000135069 2
GOMF_LYASE_ACTIVITY GOMF_LYASE_ACTIVITY 4/44 136/11008 0.00206338489085231 0.0402475974215686 0.0344588937419687 ENSG00000160200/ENSG00000274276/ENSG00000100889/ENSG00000128965 4
GOBP_ORGANIC_HYDROXY_COMPOUND_BIOSYNTHETIC_PROCESS GOBP_ORGANIC_HYDROXY_COMPOUND_BIOSYNTHETIC_PROCESS 4/44 139/11008 0.00223427778548417 0.0423633231359046 0.0362703203176675 ENSG00000135069/ENSG00000100889/ENSG00000151012/ENSG00000101473 4
GOBP_CELLULAR_AMINO_ACID_CATABOLIC_PROCESS GOBP_CELLULAR_AMINO_ACID_CATABOLIC_PROCESS 3/44 66/11008 0.00228755671459985 0.0423633231359046 0.0362703203176675 ENSG00000182199/ENSG00000160200/ENSG00000274276 3
GOBP_MODIFIED_AMINO_ACID_TRANSPORT GOBP_MODIFIED_AMINO_ACID_TRANSPORT 2/44 18/11008 0.00229386657533124 0.0423633231359046 0.0362703203176675 ENSG00000008394/ENSG00000151012 2
GOBP_NEGATIVE_REGULATION_OF_TRANSLATIONAL_INITIATION GOBP_NEGATIVE_REGULATION_OF_TRANSLATIONAL_INITIATION 2/44 18/11008 0.00229386657533124 0.0423633231359046 0.0362703203176675 ENSG00000128272/ENSG00000187840 2
GOBP_TETRAHYDROFOLATE_METABOLIC_PROCESS GOBP_TETRAHYDROFOLATE_METABOLIC_PROCESS 2/44 18/11008 0.00229386657533124 0.0423633231359046 0.0362703203176675 ENSG00000182199/ENSG00000065911 2
