ID Description GeneRatio BgRatio pvalue p.adjust qvalue geneID Count
HP_ABNORMALITY_OF_THE_UTERUS HP_ABNORMALITY_OF_THE_UTERUS 10/123 153/11008 7.84409732328916e-06 0.00183663935898156 0.00170859774026832 ENSG00000156970/ENSG00000140525/ENSG00000127947/ENSG00000155974/ENSG00000171862/ENSG00000144554/ENSG00000136492/ENSG00000012048/ENSG00000107779/ENSG00000227268 10
HP_ARTERIOVENOUS_MALFORMATION HP_ARTERIOVENOUS_MALFORMATION 6/123 44/11008 8.58928310610443e-06 0.00187704466812069 0.0017461861865533 ENSG00000140525/ENSG00000177917/ENSG00000171862/ENSG00000144554/ENSG00000136492/ENSG00000012048 6
GOBP_CHROMOSOME_ORGANIZATION_INVOLVED_IN_MEIOTIC_CELL_CYCLE GOBP_CHROMOSOME_ORGANIZATION_INVOLVED_IN_MEIOTIC_CELL_CYCLE 6/123 45/11008 9.82078387819681e-06 0.00190059203631424 0.00176809194605259 ENSG00000156970/ENSG00000129810/ENSG00000163535/ENSG00000144554/ENSG00000100206/ENSG00000136492 6
GOBP_MITOTIC_SISTER_CHROMATID_SEGREGATION GOBP_MITOTIC_SISTER_CHROMATID_SEGREGATION 10/123 157/11008 9.85663960260589e-06 0.00190059203631424 0.00176809194605259 ENSG00000164611/ENSG00000156970/ENSG00000146918/ENSG00000161800/ENSG00000143228/ENSG00000129810/ENSG00000163535/ENSG00000080986/ENSG00000117697/ENSG00000121621 10
HP_TOE_SYNDACTYLY HP_TOE_SYNDACTYLY 10/123 169/11008 1.87903241439843e-05 0.00342192680799892 0.00318336661082588 ENSG00000113163/ENSG00000140525/ENSG00000092607/ENSG00000177917/ENSG00000155974/ENSG00000169607/ENSG00000144554/ENSG00000136492/ENSG00000012048/ENSG00000141759 10
GOBP_ATTACHMENT_OF_SPINDLE_MICROTUBULES_TO_KINETOCHORE GOBP_ATTACHMENT_OF_SPINDLE_MICROTUBULES_TO_KINETOCHORE 5/123 34/11008 3.44593255911561e-05 0.00575691438555105 0.00535557014063177 ENSG00000161800/ENSG00000143228/ENSG00000152253/ENSG00000129810/ENSG00000080986 5
GOBP_CELL_DIVISION GOBP_CELL_DIVISION 17/123 496/11008 3.51245539081821e-05 0.00575691438555105 0.00535557014063177 ENSG00000164611/ENSG00000121957/ENSG00000156970/ENSG00000146918/ENSG00000154839/ENSG00000161800/ENSG00000122966/ENSG00000173846/ENSG00000143228/ENSG00000152253/ENSG00000129810/ENSG00000163535/ENSG00000170312/ENSG00000136492/ENSG00000080986/ENSG00000117697/ENSG00000141759 17
GOBP_SISTER_CHROMATID_SEGREGATION GOBP_SISTER_CHROMATID_SEGREGATION 10/123 183/11008 3.73047211078513e-05 0.0058230893234065 0.00541713168167645 ENSG00000164611/ENSG00000156970/ENSG00000146918/ENSG00000161800/ENSG00000143228/ENSG00000129810/ENSG00000163535/ENSG00000080986/ENSG00000117697/ENSG00000121621 10
HP_BICORNUATE_UTERUS HP_BICORNUATE_UTERUS 5/123 35/11008 3.98452149840997e-05 0.00593693703263085 0.00552304247889649 ENSG00000140525/ENSG00000155974/ENSG00000144554/ENSG00000136492/ENSG00000012048 5
GOBP_NEGATIVE_REGULATION_OF_CELL_CYCLE_PROCESS GOBP_NEGATIVE_REGULATION_OF_CELL_CYCLE_PROCESS 11/123 233/11008 5.79031170732103e-05 0.00825245294634711 0.00767713181515287 ENSG00000197256/ENSG00000164611/ENSG00000156970/ENSG00000173846/ENSG00000170312/ENSG00000171862/ENSG00000144554/ENSG00000136492/ENSG00000080986/ENSG00000012048/ENSG00000185650 11
HP_APLASIA_HYPOPLASIA_OF_THE_ULNA HP_APLASIA_HYPOPLASIA_OF_THE_ULNA 5/123 39/11008 6.81902426052085e-05 0.00931365063582807 0.00866434793102145 ENSG00000140525/ENSG00000144554/ENSG00000144036/ENSG00000136492/ENSG00000012048 5
GOBP_NEGATIVE_REGULATION_OF_CELL_CYCLE_PHASE_TRANSITION GOBP_NEGATIVE_REGULATION_OF_CELL_CYCLE_PHASE_TRANSITION 10/123 199/11008 7.57795185172286e-05 0.00993621046797902 0.00924350590081732 ENSG00000197256/ENSG00000156970/ENSG00000173846/ENSG00000170312/ENSG00000171862/ENSG00000144554/ENSG00000136492/ENSG00000080986/ENSG00000012048/ENSG00000185650 10
GOBP_NEGATIVE_REGULATION_OF_CELL_CYCLE GOBP_NEGATIVE_REGULATION_OF_CELL_CYCLE 12/123 285/11008 8.00033465016965e-05 0.0100865757627908 0.00938338845406538 ENSG00000197256/ENSG00000164611/ENSG00000156970/ENSG00000173846/ENSG00000170312/ENSG00000171862/ENSG00000144554/ENSG00000136492/ENSG00000080986/ENSG00000012048/ENSG00000186834/ENSG00000185650 12
GOBP_ORGANELLE_FISSION GOBP_ORGANELLE_FISSION 14/123 380/11008 8.47855708369531e-05 0.0102935963408716 0.00957597655807614 ENSG00000164611/ENSG00000156970/ENSG00000146918/ENSG00000161800/ENSG00000143228/ENSG00000129810/ENSG00000163535/ENSG00000144554/ENSG00000100206/ENSG00000136492/ENSG00000080986/ENSG00000117697/ENSG00000111247/ENSG00000121621 14
HP_PYRIDOXINE_RESPONSIVE_SIDEROBLASTIC_ANEMIA HP_PYRIDOXINE_RESPONSIVE_SIDEROBLASTIC_ANEMIA 4/123 23/11008 0.000111510152029871 0.0126680363892844 0.0117848821231678 ENSG00000140525/ENSG00000144554/ENSG00000136492/ENSG00000012048 4
HP_FINGER_SYNDACTYLY HP_FINGER_SYNDACTYLY 8/123 132/11008 0.000112072317049801 0.0126680363892844 0.0117848821231678 ENSG00000140525/ENSG00000177917/ENSG00000155974/ENSG00000169607/ENSG00000171862/ENSG00000144554/ENSG00000136492/ENSG00000012048 8
HP_ABSENT_TESTIS HP_ABSENT_TESTIS 4/123 24/11008 0.00013266101701678 0.0140278327026131 0.0130498800101057 ENSG00000140525/ENSG00000144554/ENSG00000136492/ENSG00000012048 4
HP_DUODENAL_STENOSIS HP_DUODENAL_STENOSIS 4/123 24/11008 0.00013266101701678 0.0140278327026131 0.0130498800101057 ENSG00000140525/ENSG00000144554/ENSG00000136492/ENSG00000012048 4
GOBP_CENTROMERIC_SISTER_CHROMATID_COHESION GOBP_CENTROMERIC_SISTER_CHROMATID_COHESION 3/123 10/11008 0.000154275353359805 0.0150953395945349 0.0140429654813165 ENSG00000156970/ENSG00000129810/ENSG00000163535 3
HP_CHROMOSOMAL_BREAKAGE_INDUCED_BY_CROSSLINKING_AGENTS HP_CHROMOSOMAL_BREAKAGE_INDUCED_BY_CROSSLINKING_AGENTS 3/123 10/11008 0.000154275353359805 0.0150953395945349 0.0140429654813165 ENSG00000140525/ENSG00000144554/ENSG00000136492 3
HP_PROSTATE_NEOPLASM HP_PROSTATE_NEOPLASM 4/123 25/11008 0.000156571551621167 0.0150953395945349 0.0140429654813165 ENSG00000171862/ENSG00000136492/ENSG00000012048/ENSG00000107779 4
GOBP_NEGATIVE_REGULATION_OF_MITOTIC_CELL_CYCLE GOBP_NEGATIVE_REGULATION_OF_MITOTIC_CELL_CYCLE 9/123 178/11008 0.000167201530147752 0.0152480443471766 0.0141850243967023 ENSG00000197256/ENSG00000156970/ENSG00000173846/ENSG00000170312/ENSG00000171862/ENSG00000144554/ENSG00000080986/ENSG00000012048/ENSG00000185650 9
HP_APLASIA_HYPOPLASIA_OF_THE_UVULA HP_APLASIA_HYPOPLASIA_OF_THE_UVULA 4/123 26/11008 0.000183448217205796 0.0152480443471766 0.0141850243967023 ENSG00000140525/ENSG00000144554/ENSG00000136492/ENSG00000012048 4
HP_CLUBBING_OF_TOES HP_CLUBBING_OF_TOES 4/123 26/11008 0.000183448217205796 0.0152480443471766 0.0141850243967023 ENSG00000140525/ENSG00000144554/ENSG00000136492/ENSG00000012048 4
HP_ABNORMALITY_OF_THE_PHALANGES_OF_THE_TOES HP_ABNORMALITY_OF_THE_PHALANGES_OF_THE_TOES 6/123 75/11008 0.000184803070464633 0.0152480443471766 0.0141850243967023 ENSG00000140525/ENSG00000171862/ENSG00000144554/ENSG00000136492/ENSG00000012048/ENSG00000107779 6
GOBP_NEGATIVE_REGULATION_OF_MITOTIC_CELL_CYCLE_PHASE_TRANSITION GOBP_NEGATIVE_REGULATION_OF_MITOTIC_CELL_CYCLE_PHASE_TRANSITION 8/123 142/11008 0.000186065214730648 0.0152480443471766 0.0141850243967023 ENSG00000197256/ENSG00000156970/ENSG00000173846/ENSG00000170312/ENSG00000171862/ENSG00000080986/ENSG00000012048/ENSG00000185650 8
HP_CAFE_AU_LAIT_SPOT HP_CAFE_AU_LAIT_SPOT 8/123 142/11008 0.000186065214730648 0.0152480443471766 0.0141850243967023 ENSG00000156970/ENSG00000140525/ENSG00000177917/ENSG00000171862/ENSG00000144554/ENSG00000136492/ENSG00000012048/ENSG00000227268 8
HP_SHORT_PALPEBRAL_FISSURE HP_SHORT_PALPEBRAL_FISSURE 6/123 76/11008 0.000198830360885983 0.0158967298288842 0.014788486662046 ENSG00000140525/ENSG00000092607/ENSG00000144554/ENSG00000136492/ENSG00000012048/ENSG00000141759 6
GOCC_OUTER_KINETOCHORE GOCC_OUTER_KINETOCHORE 3/123 11/11008 0.000210399640138044 0.0162757513829342 0.0151410846653481 ENSG00000156970/ENSG00000154839/ENSG00000080986 3
HP_CHROMOSOME_BREAKAGE HP_CHROMOSOME_BREAKAGE 4/123 27/11008 0.000213501314663262 0.0162757513829342 0.0151410846653481 ENSG00000140525/ENSG00000144554/ENSG00000136492/ENSG00000012048 4
GOBP_CELL_CYCLE_PHASE_TRANSITION GOBP_CELL_CYCLE_PHASE_TRANSITION 14/123 423/11008 0.00026014561289117 0.0193808481603921 0.0180297091039646 ENSG00000197256/ENSG00000183856/ENSG00000156970/ENSG00000122966/ENSG00000173846/ENSG00000170312/ENSG00000100526/ENSG00000171862/ENSG00000144554/ENSG00000136492/ENSG00000080986/ENSG00000012048/ENSG00000185650/ENSG00000156876 14
HP_PRIMARY_PERITONEAL_CARCINOMA HP_PRIMARY_PERITONEAL_CARCINOMA 3/123 12/11008 0.000278247462677078 0.0193945089313518 0.0180424175120022 ENSG00000171862/ENSG00000136492/ENSG00000012048 3
HP_PROTEIN_LOSING_ENTEROPATHY HP_PROTEIN_LOSING_ENTEROPATHY 3/123 12/11008 0.000278247462677078 0.0193945089313518 0.0180424175120022 ENSG00000171862/ENSG00000107779/ENSG00000088035 3
HP_GENITAL_NEOPLASM HP_GENITAL_NEOPLASM 7/123 114/11008 0.000280606520867763 0.0193945089313518 0.0180424175120022 ENSG00000156970/ENSG00000127947/ENSG00000171862/ENSG00000136492/ENSG00000012048/ENSG00000107779/ENSG00000227268 7
HP_ABNORMAL_PREPUTIUM_MORPHOLOGY HP_ABNORMAL_PREPUTIUM_MORPHOLOGY 4/123 29/11008 0.000283995249757439 0.0193945089313518 0.0180424175120022 ENSG00000140525/ENSG00000144554/ENSG00000136492/ENSG00000012048 4
HP_SYNDACTYLY HP_SYNDACTYLY 11/123 280/11008 0.000292810739936257 0.0195884409287969 0.0182228295079556 ENSG00000113163/ENSG00000140525/ENSG00000092607/ENSG00000177917/ENSG00000155974/ENSG00000169607/ENSG00000171862/ENSG00000144554/ENSG00000136492/ENSG00000012048/ENSG00000141759 11
HP_ABNORMAL_SHAPE_OF_THE_FRONTAL_REGION HP_ABNORMAL_SHAPE_OF_THE_FRONTAL_REGION 11/123 281/11008 0.000301893402612771 0.0197921314752933 0.0184123197340884 ENSG00000156970/ENSG00000146918/ENSG00000140525/ENSG00000092607/ENSG00000169607/ENSG00000171862/ENSG00000144554/ENSG00000136492/ENSG00000012048/ENSG00000107779/ENSG00000164172 11
HP_CLUBBING HP_CLUBBING 6/123 84/11008 0.000343811158201909 0.021673326472805 0.0201623669091282 ENSG00000140525/ENSG00000171862/ENSG00000144554/ENSG00000136492/ENSG00000012048/ENSG00000107779 6
HP_HYPOPIGMENTED_SKIN_PATCHES HP_HYPOPIGMENTED_SKIN_PATCHES 6/123 84/11008 0.000343811158201909 0.021673326472805 0.0201623669091282 ENSG00000140525/ENSG00000171862/ENSG00000144554/ENSG00000136492/ENSG00000012048/ENSG00000227268 6
HP_FEMALE_REPRODUCTIVE_SYSTEM_NEOPLASM HP_FEMALE_REPRODUCTIVE_SYSTEM_NEOPLASM 5/123 55/11008 0.000357294493013804 0.0220983273226273 0.0205577387539422 ENSG00000156970/ENSG00000127947/ENSG00000171862/ENSG00000107779/ENSG00000227268 5
HP_ABNORMAL_PROSTATE_MORPHOLOGY HP_ABNORMAL_PROSTATE_MORPHOLOGY 4/123 31/11008 0.000369800353219368 0.0224482510713535 0.0208832675102633 ENSG00000171862/ENSG00000136492/ENSG00000012048/ENSG00000107779 4
HP_SIDEROBLASTIC_ANEMIA HP_SIDEROBLASTIC_ANEMIA 4/123 32/11008 0.000419002130218019 0.0249725269609939 0.0232315630859636 ENSG00000140525/ENSG00000144554/ENSG00000136492/ENSG00000012048 4
HP_ABNORMALITY_OF_GLOBE_SIZE HP_ABNORMALITY_OF_GLOBE_SIZE 9/123 205/11008 0.000476281317647549 0.0277104035537122 0.0257785681561621 ENSG00000156970/ENSG00000146918/ENSG00000140525/ENSG00000092607/ENSG00000155974/ENSG00000171862/ENSG00000144554/ENSG00000136492/ENSG00000012048 9
HP_UPPER_LIMB_UNDERGROWTH HP_UPPER_LIMB_UNDERGROWTH 5/123 59/11008 0.000496235708304407 0.0277104035537122 0.0257785681561621 ENSG00000140525/ENSG00000144554/ENSG00000144036/ENSG00000136492/ENSG00000012048 5
GOBP_MITOTIC_NUCLEAR_DIVISION GOBP_MITOTIC_NUCLEAR_DIVISION 10/123 251/11008 0.000498048599420066 0.0277104035537122 0.0257785681561621 ENSG00000164611/ENSG00000156970/ENSG00000146918/ENSG00000161800/ENSG00000143228/ENSG00000129810/ENSG00000163535/ENSG00000080986/ENSG00000117697/ENSG00000121621 10
HP_NEOPLASM_OF_THE_LARGE_INTESTINE HP_NEOPLASM_OF_THE_LARGE_INTESTINE 6/123 90/11008 0.000498753450173588 0.0277104035537122 0.0257785681561621 ENSG00000156970/ENSG00000127947/ENSG00000171862/ENSG00000012048/ENSG00000107779/ENSG00000227268 6
GOBP_MITOTIC_CELL_CYCLE_PHASE_TRANSITION GOBP_MITOTIC_CELL_CYCLE_PHASE_TRANSITION 12/123 349/11008 0.000520558533123218 0.0284398478596318 0.0264571591308415 ENSG00000197256/ENSG00000183856/ENSG00000156970/ENSG00000122966/ENSG00000173846/ENSG00000170312/ENSG00000100526/ENSG00000171862/ENSG00000080986/ENSG00000012048/ENSG00000185650/ENSG00000156876 12
HP_MACULE HP_MACULE 9/123 210/11008 0.000567144769812666 0.0304770582859987 0.0283523450931371 ENSG00000156970/ENSG00000140525/ENSG00000177917/ENSG00000171862/ENSG00000144554/ENSG00000136492/ENSG00000101346/ENSG00000012048/ENSG00000227268 9
HP_LIMB_UNDERGROWTH HP_LIMB_UNDERGROWTH 8/123 169/11008 0.000602519321905556 0.0315969033596067 0.0293941199809835 ENSG00000140525/ENSG00000092607/ENSG00000177917/ENSG00000144554/ENSG00000144036/ENSG00000136492/ENSG00000116906/ENSG00000012048 8
HP_IRREGULAR_HYPERPIGMENTATION HP_IRREGULAR_HYPERPIGMENTATION 9/123 212/11008 0.00060726202307969 0.0315969033596067 0.0293941199809835 ENSG00000156970/ENSG00000140525/ENSG00000177917/ENSG00000171862/ENSG00000144554/ENSG00000136492/ENSG00000101346/ENSG00000012048/ENSG00000227268 9
HP_ABNORMAL_DUODENUM_MORPHOLOGY HP_ABNORMAL_DUODENUM_MORPHOLOGY 5/123 62/11008 0.000624547307922696 0.0319885324276656 0.0297584465633561 ENSG00000156970/ENSG00000140525/ENSG00000144554/ENSG00000136492/ENSG00000012048 5
HP_APLASIA_HYPOPLASIA_INVOLVING_FOREARM_BONES HP_APLASIA_HYPOPLASIA_INVOLVING_FOREARM_BONES 5/123 63/11008 0.000672392614720247 0.0339092767854303 0.0315452859084138 ENSG00000140525/ENSG00000144554/ENSG00000144036/ENSG00000136492/ENSG00000012048 5
HP_HAMARTOMATOUS_POLYPOSIS HP_HAMARTOMATOUS_POLYPOSIS 3/123 16/11008 0.000685494485901323 0.034046226133099 0.0316726878095077 ENSG00000171862/ENSG00000107779/ENSG00000227268 3
HP_ABNORMAL_FOREARM_BONE_MORPHOLOGY HP_ABNORMAL_FOREARM_BONE_MORPHOLOGY 5/123 64/11008 0.000722930870888476 0.0353696626085437 0.0329038606907135 ENSG00000140525/ENSG00000144554/ENSG00000144036/ENSG00000136492/ENSG00000012048 5
HP_ABNORMAL_SHAPE_OF_THE_PALPEBRAL_FISSURE HP_ABNORMAL_SHAPE_OF_THE_PALPEBRAL_FISSURE 4/123 37/11008 0.000737121379755185 0.0355335865123161 0.033056356612241 ENSG00000140525/ENSG00000144554/ENSG00000136492/ENSG00000012048 4
HP_ABNORMALITY_OF_THE_SMALL_INTESTINE HP_ABNORMALITY_OF_THE_SMALL_INTESTINE 8/123 175/11008 0.000757904350988586 0.0360059487324723 0.0334957880215703 ENSG00000156970/ENSG00000140525/ENSG00000171862/ENSG00000144554/ENSG00000136492/ENSG00000012048/ENSG00000107779/ENSG00000088035 8
HP_RENAL_HYPOPLASIA_APLASIA HP_RENAL_HYPOPLASIA_APLASIA 9/123 221/11008 0.000817673336017965 0.0382904742209556 0.0356210474352488 ENSG00000146918/ENSG00000122966/ENSG00000140525/ENSG00000155974/ENSG00000144554/ENSG00000136492/ENSG00000012048/ENSG00000141759/ENSG00000156876 9
HP_SHORT_LONG_BONE HP_SHORT_LONG_BONE 7/123 138/11008 0.00088654885251165 0.0399711650761075 0.0371845686475975 ENSG00000140525/ENSG00000092607/ENSG00000144554/ENSG00000144036/ENSG00000136492/ENSG00000116906/ENSG00000012048 7
HP_EXTERNAL_EAR_MALFORMATION HP_EXTERNAL_EAR_MALFORMATION 5/123 67/11008 0.000891658898387661 0.0399711650761075 0.0371845686475975 ENSG00000140525/ENSG00000155974/ENSG00000144554/ENSG00000136492/ENSG00000012048 5
GOBP_REGULATION_OF_CELL_CYCLE_PHASE_TRANSITION GOBP_REGULATION_OF_CELL_CYCLE_PHASE_TRANSITION 11/123 320/11008 0.000896277134223088 0.0399711650761075 0.0371845686475975 ENSG00000197256/ENSG00000156970/ENSG00000173846/ENSG00000170312/ENSG00000171862/ENSG00000144554/ENSG00000136492/ENSG00000080986/ENSG00000012048/ENSG00000185650/ENSG00000156876 11
GOBP_HOMOLOGOUS_RECOMBINATION GOBP_HOMOLOGOUS_RECOMBINATION 4/123 39/11008 0.000902338686891994 0.0399711650761075 0.0371845686475975 ENSG00000144554/ENSG00000100206/ENSG00000136492/ENSG00000111247 4
HP_HYPOPIGMENTATION_OF_THE_SKIN HP_HYPOPIGMENTATION_OF_THE_SKIN 7/123 140/11008 0.000964854870412854 0.0421705902028445 0.0392306604854181 ENSG00000140525/ENSG00000171862/ENSG00000144554/ENSG00000136492/ENSG00000101346/ENSG00000012048/ENSG00000227268 7
HP_ABNORMAL_FALLOPIAN_TUBE_MORPHOLOGY HP_ABNORMAL_FALLOPIAN_TUBE_MORPHOLOGY 3/123 18/11008 0.000982698616637933 0.0423853429649887 0.039430441722993 ENSG00000171862/ENSG00000136492/ENSG00000012048 3
HP_SLOPING_FOREHEAD HP_SLOPING_FOREHEAD 7/123 141/11008 0.00100600006080312 0.0427938593120171 0.03981047828487 ENSG00000156970/ENSG00000122966/ENSG00000140525/ENSG00000144554/ENSG00000136492/ENSG00000012048/ENSG00000156876 7
HP_OLIGOHYDRAMNIOS HP_OLIGOHYDRAMNIOS 6/123 103/11008 0.00101827975178076 0.0427938593120171 0.03981047828487 ENSG00000156970/ENSG00000113163/ENSG00000140525/ENSG00000144554/ENSG00000136492/ENSG00000012048 6
HP_ABNORMALITY_OF_MALE_INTERNAL_GENITALIA HP_ABNORMALITY_OF_MALE_INTERNAL_GENITALIA 4/123 41/11008 0.00109205200909092 0.0453132466556967 0.042154226120405 ENSG00000171862/ENSG00000136492/ENSG00000012048/ENSG00000107779 4
GOBP_NUCLEOBASE_BIOSYNTHETIC_PROCESS GOBP_NUCLEOBASE_BIOSYNTHETIC_PROCESS 3/123 19/11008 0.00115748064493854 0.0462709945622992 0.043045204472233 ENSG00000099256/ENSG00000198931/ENSG00000162368 3
GOBP_PROTEIN_LOCALIZATION_TO_CONDENSED_CHROMOSOME GOBP_PROTEIN_LOCALIZATION_TO_CONDENSED_CHROMOSOME 3/123 19/11008 0.00115748064493854 0.0462709945622992 0.043045204472233 ENSG00000170312/ENSG00000031691/ENSG00000080986 3
HP_COLORECTAL_POLYPOSIS HP_COLORECTAL_POLYPOSIS 3/123 19/11008 0.00115748064493854 0.0462709945622992 0.043045204472233 ENSG00000171862/ENSG00000107779/ENSG00000227268 3
HP_MALE_REPRODUCTIVE_SYSTEM_NEOPLASM HP_MALE_REPRODUCTIVE_SYSTEM_NEOPLASM 4/123 43/11008 0.00130813270923815 0.0516633616973814 0.0480616418346597 ENSG00000171862/ENSG00000136492/ENSG00000012048/ENSG00000107779 4
HP_ANORECTAL_ANOMALY HP_ANORECTAL_ANOMALY 9/123 237/11008 0.00133671141622969 0.0521635716952492 0.0485269796092409 ENSG00000140525/ENSG00000155974/ENSG00000171862/ENSG00000144554/ENSG00000136492/ENSG00000101346/ENSG00000012048/ENSG00000107779/ENSG00000227268 9
GOBP_CELL_CYCLE_CHECKPOINT_SIGNALING GOBP_CELL_CYCLE_CHECKPOINT_SIGNALING 7/123 152/11008 0.0015561890555423 0.0600139732243255 0.0558300890886198 ENSG00000156970/ENSG00000173846/ENSG00000170312/ENSG00000144554/ENSG00000136492/ENSG00000080986/ENSG00000012048 7
HP_ABNORMALITY_OF_THE_FEMALE_GENITALIA HP_ABNORMALITY_OF_THE_FEMALE_GENITALIA 12/123 397/11008 0.00159328087714187 0.0607299385496633 0.056496140772093 ENSG00000156970/ENSG00000140525/ENSG00000160294/ENSG00000127947/ENSG00000092607/ENSG00000155974/ENSG00000171862/ENSG00000144554/ENSG00000136492/ENSG00000012048/ENSG00000107779/ENSG00000227268 12
GOBP_HEART_GROWTH GOBP_HEART_GROWTH 4/123 46/11008 0.0016857733827881 0.0635168407905676 0.0590887536592512 ENSG00000170312/ENSG00000171862/ENSG00000107779/ENSG00000154556 4
