ID Description GeneRatio BgRatio pvalue p.adjust qvalue geneID Count
GOCC_90S_PRERIBOSOME GOCC_90S_PRERIBOSOME 15/1225 29/11008 7.80530160608841e-08 5.44384308381003e-05 5.44384308381003e-05 ENSG00000134987/ENSG00000151304/ENSG00000108651/ENSG00000165271/ENSG00000120800/ENSG00000065183/ENSG00000165733/ENSG00000119285/ENSG00000124383/ENSG00000011260/ENSG00000138442/ENSG00000275464/ENSG00000087269/ENSG00000241945/ENSG00000141076 15
GOMF_CATALYTIC_ACTIVITY_ACTING_ON_RNA GOMF_CATALYTIC_ACTIVITY_ACTING_ON_RNA 68/1225 335/11008 4.98221786372872e-07 0.000318529795421056 0.000318529795421056 ENSG00000136932/ENSG00000163684/ENSG00000130764/ENSG00000127804/ENSG00000277149/ENSG00000039123/ENSG00000178105/ENSG00000072756/ENSG00000204394/ENSG00000104626/ENSG00000148606/ENSG00000125485/ENSG00000198874/ENSG00000145982/ENSG00000103356/ENSG00000149743/ENSG00000117419/ENSG00000088930/ENSG00000124787/ENSG00000116120/ENSG00000124228/ENSG00000177192/ENSG00000068654/ENSG00000103707/ENSG00000100413/ENSG00000165732/ENSG00000100982/ENSG00000141378/ENSG00000151576/ENSG00000169570/ENSG00000086189/ENSG00000006744/ENSG00000037474/ENSG00000171861/ENSG00000117877/ENSG00000156502/ENSG00000113643/ENSG00000160193/ENSG00000111364/ENSG00000198231/ENSG00000105849/ENSG00000116874/ENSG00000066651/ENSG00000047315/ENSG00000125630/ENSG00000145907/ENSG00000165819/ENSG00000113356/ENSG00000139131/ENSG00000162851/ENSG00000166166/ENSG00000151014/ENSG00000103932/ENSG00000005100/ENSG00000135473/ENSG00000165055/ENSG00000137513/ENSG00000137574/ENSG00000182810/ENSG00000064703/ENSG00000278619/ENSG00000171453/ENSG00000121486/ENSG00000145331/ENSG00000067704/ENSG00000013523/ENSG00000123737/ENSG00000133706 68
GOBP_MATURATION_OF_SSU_RRNA_FROM_TRICISTRONIC_RRNA_TRANSCRIPT_SSU_RRNA_5_8S_RRNA_LSU_RRNA GOBP_MATURATION_OF_SSU_RRNA_FROM_TRICISTRONIC_RRNA_TRANSCRIPT_SSU_RRNA_5_8S_RRNA_LSU_RRNA 16/1225 37/11008 6.63210552577666e-07 0.000391396258413527 0.000391396258413527 ENSG00000115761/ENSG00000108651/ENSG00000167721/ENSG00000120800/ENSG00000124787/ENSG00000164934/ENSG00000117597/ENSG00000165733/ENSG00000119285/ENSG00000181991/ENSG00000112578/ENSG00000275464/ENSG00000087269/ENSG00000179041/ENSG00000241945/ENSG00000141076 16
GOCC_MITOCHONDRIAL_MATRIX GOCC_MITOCHONDRIAL_MATRIX 77/1225 406/11008 1.48528954697978e-06 0.000776710320978807 0.000776710320978807 ENSG00000113048/ENSG00000166123/ENSG00000101181/ENSG00000132463/ENSG00000182054/ENSG00000118246/ENSG00000132676/ENSG00000164163/ENSG00000158042/ENSG00000131844/ENSG00000090263/ENSG00000072756/ENSG00000107815/ENSG00000213995/ENSG00000145982/ENSG00000103356/ENSG00000114054/ENSG00000165526/ENSG00000114686/ENSG00000091140/ENSG00000138399/ENSG00000136371/ENSG00000197345/ENSG00000103423/ENSG00000259494/ENSG00000177192/ENSG00000198015/ENSG00000061794/ENSG00000086189/ENSG00000006744/ENSG00000140374/ENSG00000204228/ENSG00000167112/ENSG00000166548/ENSG00000171861/ENSG00000156502/ENSG00000116874/ENSG00000181991/ENSG00000244005/ENSG00000110435/ENSG00000112996/ENSG00000134056/ENSG00000138095/ENSG00000163541/ENSG00000139131/ENSG00000162851/ENSG00000113013/ENSG00000140521/ENSG00000148459/ENSG00000116288/ENSG00000115364/ENSG00000172172/ENSG00000164347/ENSG00000137513/ENSG00000139160/ENSG00000116353/ENSG00000214113/ENSG00000182810/ENSG00000130414/ENSG00000180185/ENSG00000243147/ENSG00000136897/ENSG00000186687/ENSG00000278619/ENSG00000148090/ENSG00000108064/ENSG00000100294/ENSG00000205309/ENSG00000062485/ENSG00000196636/ENSG00000165672/ENSG00000023572/ENSG00000004779/ENSG00000067704/ENSG00000108561/ENSG00000126602/ENSG00000127884 77
GOMF_CATALYTIC_ACTIVITY_ACTING_ON_A_TRNA GOMF_CATALYTIC_ACTIVITY_ACTING_ON_A_TRNA 31/1225 114/11008 1.51859421463531e-06 0.000776710320978807 0.000776710320978807 ENSG00000136932/ENSG00000163684/ENSG00000130764/ENSG00000277149/ENSG00000072756/ENSG00000204394/ENSG00000198874/ENSG00000145982/ENSG00000103356/ENSG00000149743/ENSG00000124787/ENSG00000116120/ENSG00000177192/ENSG00000103707/ENSG00000141378/ENSG00000151576/ENSG00000169570/ENSG00000006744/ENSG00000037474/ENSG00000113643/ENSG00000160193/ENSG00000116874/ENSG00000066651/ENSG00000139131/ENSG00000166166/ENSG00000165055/ENSG00000137513/ENSG00000121486/ENSG00000145331/ENSG00000067704/ENSG00000133706 31
GOBP_RIBOSOMAL_SMALL_SUBUNIT_BIOGENESIS GOBP_RIBOSOMAL_SMALL_SUBUNIT_BIOGENESIS 23/1225 72/11008 1.69648914422751e-06 0.000813466544657089 0.000813466544657089 ENSG00000151304/ENSG00000115761/ENSG00000135521/ENSG00000108651/ENSG00000124784/ENSG00000167721/ENSG00000120800/ENSG00000124787/ENSG00000058729/ENSG00000164934/ENSG00000065183/ENSG00000117597/ENSG00000165733/ENSG00000119285/ENSG00000181991/ENSG00000130935/ENSG00000112578/ENSG00000275464/ENSG00000087269/ENSG00000179041/ENSG00000241945/ENSG00000181163/ENSG00000141076 23
GOBP_TRNA_METABOLIC_PROCESS GOBP_TRNA_METABOLIC_PROCESS 40/1225 169/11008 2.4643629062253e-06 0.00111215248332709 0.00111215248332709 ENSG00000136932/ENSG00000163684/ENSG00000132463/ENSG00000130764/ENSG00000277149/ENSG00000072756/ENSG00000204394/ENSG00000125484/ENSG00000198874/ENSG00000113272/ENSG00000145982/ENSG00000103356/ENSG00000165526/ENSG00000149743/ENSG00000172409/ENSG00000124787/ENSG00000116120/ENSG00000177192/ENSG00000103707/ENSG00000151576/ENSG00000169570/ENSG00000006744/ENSG00000091127/ENSG00000037474/ENSG00000185024/ENSG00000113643/ENSG00000160193/ENSG00000116874/ENSG00000066651/ENSG00000070061/ENSG00000139131/ENSG00000115207/ENSG00000166166/ENSG00000165055/ENSG00000137513/ENSG00000121486/ENSG00000145331/ENSG00000067704/ENSG00000123737/ENSG00000133706 40
GOBP_MITOCHONDRIAL_RNA_METABOLIC_PROCESS GOBP_MITOCHONDRIAL_RNA_METABOLIC_PROCESS 17/1225 46/11008 4.1235928917214e-06 0.00175756692584925 0.00175756692584925 ENSG00000132463/ENSG00000118246/ENSG00000072756/ENSG00000155846/ENSG00000107815/ENSG00000103356/ENSG00000165526/ENSG00000138399/ENSG00000177192/ENSG00000006744/ENSG00000156502/ENSG00000116874/ENSG00000171612/ENSG00000138095/ENSG00000139131/ENSG00000162851/ENSG00000108064 17
GOBP_REGULATION_OF_RRNA_PROCESSING GOBP_REGULATION_OF_RRNA_PROCESSING 9/1225 16/11008 1.40398728183118e-05 0.00566915285589938 0.00566915285589938 ENSG00000198492/ENSG00000124784/ENSG00000144736/ENSG00000163811/ENSG00000164338/ENSG00000058729/ENSG00000086189/ENSG00000119285/ENSG00000115368 9
GOBP_POSITIVE_REGULATION_OF_RRNA_PROCESSING GOBP_POSITIVE_REGULATION_OF_RRNA_PROCESSING 7/1225 10/11008 1.84082931629026e-05 0.00706142125728944 0.00706142125728944 ENSG00000124784/ENSG00000163811/ENSG00000164338/ENSG00000058729/ENSG00000086189/ENSG00000119285/ENSG00000115368 7
GOBP_POSITIVE_REGULATION_OF_TRANSCRIPTION_BY_RNA_POLYMERASE_I GOBP_POSITIVE_REGULATION_OF_TRANSCRIPTION_BY_RNA_POLYMERASE_I 10/1225 21/11008 3.12062239769325e-05 0.0109537101541042 0.0109537101541042 ENSG00000141736/ENSG00000163811/ENSG00000136045/ENSG00000164338/ENSG00000119285/ENSG00000115368/ENSG00000130935/ENSG00000005100/ENSG00000108312/ENSG00000115053 10
GOBP_MRNA_MODIFICATION GOBP_MRNA_MODIFICATION 11/1225 25/11008 3.14105348527494e-05 0.0109537101541042 0.0109537101541042 ENSG00000127804/ENSG00000177192/ENSG00000100982/ENSG00000091127/ENSG00000167112/ENSG00000037474/ENSG00000165819/ENSG00000123200/ENSG00000166166/ENSG00000166133/ENSG00000130826 11
GOBP_MITOCHONDRIAL_GENE_EXPRESSION GOBP_MITOCHONDRIAL_GENE_EXPRESSION 25/1225 96/11008 3.42971015993035e-05 0.0113325979402077 0.0113325979402077 ENSG00000113048/ENSG00000101181/ENSG00000118246/ENSG00000072756/ENSG00000155846/ENSG00000107815/ENSG00000103356/ENSG00000165526/ENSG00000085760/ENSG00000155906/ENSG00000138399/ENSG00000177192/ENSG00000006744/ENSG00000167112/ENSG00000156502/ENSG00000116874/ENSG00000181991/ENSG00000171612/ENSG00000138095/ENSG00000139131/ENSG00000162851/ENSG00000164347/ENSG00000108064/ENSG00000067704/ENSG00000108561 25
GOMF_MOLECULAR_CARRIER_ACTIVITY GOMF_MOLECULAR_CARRIER_ACTIVITY 17/1225 53/11008 3.56750100494807e-05 0.0113325979402077 0.0113325979402077 ENSG00000124571/ENSG00000133028/ENSG00000137040/ENSG00000100575/ENSG00000196497/ENSG00000114030/ENSG00000132953/ENSG00000136243/ENSG00000186432/ENSG00000109971/ENSG00000127463/ENSG00000108424/ENSG00000065150/ENSG00000116288/ENSG00000082898/ENSG00000086200/ENSG00000004779 17
GOBP_MATURATION_OF_5_8S_RRNA GOBP_MATURATION_OF_5_8S_RRNA 13/1225 34/11008 3.69284343724183e-05 0.0113325979402077 0.0113325979402077 ENSG00000039123/ENSG00000104626/ENSG00000120800/ENSG00000135698/ENSG00000117419/ENSG00000124787/ENSG00000067533/ENSG00000142207/ENSG00000162408/ENSG00000138442/ENSG00000087269/ENSG00000179041/ENSG00000123737 13
GOBP_PSEUDOURIDINE_SYNTHESIS GOBP_PSEUDOURIDINE_SYNTHESIS 9/1225 18/11008 4.84740065195914e-05 0.0139221409932877 0.0139221409932877 ENSG00000145414/ENSG00000165526/ENSG00000177192/ENSG00000091127/ENSG00000167112/ENSG00000145912/ENSG00000166133/ENSG00000130826/ENSG00000109534 9
GOBP_CLEAVAGE_INVOLVED_IN_RRNA_PROCESSING GOBP_CLEAVAGE_INVOLVED_IN_RRNA_PROCESSING 11/1225 26/11008 4.89960644967112e-05 0.0139221409932877 0.0139221409932877 ENSG00000104626/ENSG00000167721/ENSG00000120800/ENSG00000117419/ENSG00000124787/ENSG00000165733/ENSG00000145912/ENSG00000162408/ENSG00000087269/ENSG00000179041/ENSG00000123737 11
HP_INCREASED_SERUM_LACTATE HP_INCREASED_SERUM_LACTATE 35/1225 159/11008 5.32421715023796e-05 0.014588354991652 0.014588354991652 ENSG00000118246/ENSG00000133028/ENSG00000108439/ENSG00000088682/ENSG00000107815/ENSG00000145982/ENSG00000103356/ENSG00000155906/ENSG00000006695/ENSG00000114686/ENSG00000091140/ENSG00000177192/ENSG00000103707/ENSG00000164182/ENSG00000166548/ENSG00000113643/ENSG00000116874/ENSG00000151729/ENSG00000244005/ENSG00000110435/ENSG00000138095/ENSG00000163541/ENSG00000139131/ENSG00000140521/ENSG00000156467/ENSG00000148459/ENSG00000156873/ENSG00000164347/ENSG00000137513/ENSG00000130414/ENSG00000186687/ENSG00000060762/ENSG00000117118/ENSG00000108561/ENSG00000127884 35
GOBP_RNA_MODIFICATION GOBP_RNA_MODIFICATION 33/1225 147/11008 5.72872548855337e-05 0.015155442051097 0.015155442051097 ENSG00000136932/ENSG00000127804/ENSG00000277149/ENSG00000198874/ENSG00000113272/ENSG00000145414/ENSG00000165526/ENSG00000177192/ENSG00000103707/ENSG00000100982/ENSG00000151576/ENSG00000169570/ENSG00000086189/ENSG00000091127/ENSG00000167112/ENSG00000037474/ENSG00000171861/ENSG00000160193/ENSG00000066651/ENSG00000070061/ENSG00000145912/ENSG00000165819/ENSG00000123200/ENSG00000162851/ENSG00000166166/ENSG00000165055/ENSG00000137574/ENSG00000166133/ENSG00000130826/ENSG00000278619/ENSG00000109534/ENSG00000121486/ENSG00000145331 33
GOBP_MATURATION_OF_LSU_RRNA_FROM_TRICISTRONIC_RRNA_TRANSCRIPT_SSU_RRNA_5_8S_RRNA_LSU_RRNA GOBP_MATURATION_OF_LSU_RRNA_FROM_TRICISTRONIC_RRNA_TRANSCRIPT_SSU_RRNA_5_8S_RRNA_LSU_RRNA 8/1225 15/11008 7.20662058582628e-05 0.01741141207769 0.01741141207769 ENSG00000107937/ENSG00000155438/ENSG00000146223/ENSG00000142207/ENSG00000162408/ENSG00000197498/ENSG00000138442/ENSG00000117174 8
GOBP_POSITIVE_REGULATION_OF_TELOMERASE_RNA_LOCALIZATION_TO_CAJAL_BODY GOBP_POSITIVE_REGULATION_OF_TELOMERASE_RNA_LOCALIZATION_TO_CAJAL_BODY 8/1225 15/11008 7.20662058582628e-05 0.01741141207769 0.01741141207769 ENSG00000144736/ENSG00000145414/ENSG00000163468/ENSG00000175792/ENSG00000145912/ENSG00000166226/ENSG00000130826/ENSG00000135624 8
GOBP_MATURATION_OF_LSU_RRNA GOBP_MATURATION_OF_LSU_RRNA 11/1225 27/11008 7.44135760646052e-05 0.01741141207769 0.01741141207769 ENSG00000169288/ENSG00000107937/ENSG00000155438/ENSG00000067533/ENSG00000146223/ENSG00000142207/ENSG00000145912/ENSG00000162408/ENSG00000197498/ENSG00000138442/ENSG00000117174 11
