ENSG00000007080	712
ENSG00000007129	3189
ENSG00000007168	9194
ENSG00000007171	0
ENSG00000007174	4
ENSG00000007202	8329
ENSG00000007216	2
ENSG00000007237	3608
ENSG00000007255	455
ENSG00000007264	8
ENSG00000007306	0
ENSG00000007312	239
ENSG00000007314	25
ENSG00000007341	1721
ENSG00000007350	1
ENSG00000007372	13
ENSG00000007376	475
ENSG00000007384	30
ENSG00000007392	2454
ENSG00000007402	3
ENSG00000007516	7
ENSG00000007520	405
ENSG00000007541	236
ENSG00000007545	347
ENSG00000007866	3
ENSG00000007908	0
ENSG00000007923	2973
ENSG00000007933	0
ENSG00000007944	1760
ENSG00000007952	5
ENSG00000007968	1150
ENSG00000008018	2870
ENSG00000008056	14
ENSG00000008083	19408
ENSG00000008086	1877
ENSG00000008118	0
ENSG00000008128	57
ENSG00000008130	2021
ENSG00000008196	2
ENSG00000008197	1
ENSG00000008226	12
ENSG00000008256	1346
ENSG00000008277	5201
ENSG00000008282	1725
ENSG00000008283	196
ENSG00000008294	5881
ENSG00000008300	86
ENSG00000008311	129
ENSG00000008323	47
ENSG00000008324	857
ENSG00000008382	244
ENSG00000008394	797
ENSG00000008405	763
ENSG00000008438	0
ENSG00000008441	108
ENSG00000008513	1276
ENSG00000008516	10
ENSG00000008517	381
ENSG00000008710	1407
ENSG00000008735	5
ENSG00000008838	1950
ENSG00000008853	599
ENSG00000008869	3588
ENSG00000008952	6933
ENSG00000008988	11235
ENSG00000009307	16648
ENSG00000009335	9851
ENSG00000009413	14783
ENSG00000009694	14
ENSG00000009709	0
ENSG00000009724	4
ENSG00000009765	0
ENSG00000009780	447
ENSG00000009790	2873
ENSG00000009830	431
ENSG00000009844	3317
ENSG00000009950	0
ENSG00000009954	9180
ENSG00000010017	5662
ENSG00000010030	286
ENSG00000010072	523
ENSG00000010165	1184
ENSG00000010219	249
ENSG00000010244	9291
ENSG00000010256	1709
ENSG00000010270	3324
ENSG00000010278	92
ENSG00000010282	0
ENSG00000010292	6801
ENSG00000010295	831
ENSG00000010310	937
ENSG00000010318	220
ENSG00000010319	0
ENSG00000010322	1959
ENSG00000010327	0
ENSG00000010361	139
ENSG00000010379	17
ENSG00000010404	0
ENSG00000010438	0
ENSG00000010539	387
ENSG00000010610	97
ENSG00000010626	181
ENSG00000010671	4821
ENSG00000010704	104
ENSG00000010803	14161
ENSG00000010810	5000
ENSG00000010818	21107
ENSG00000010932	0
ENSG00000011007	1720
ENSG00000011009	797
ENSG00000011021	3050
ENSG00000011028	71
ENSG00000011052	170
ENSG00000011083	1
ENSG00000011105	30
ENSG00000011114	5426
ENSG00000011132	442
ENSG00000011143	349
ENSG00000011198	697
ENSG00000011201	12
ENSG00000011243	2586
ENSG00000011258	3424
ENSG00000011260	2005
ENSG00000011275	6643
ENSG00000011295	2452
ENSG00000011304	6794
ENSG00000011332	25
ENSG00000011347	0
ENSG00000011376	4323
ENSG00000011405	5278
ENSG00000011422	140
ENSG00000011426	2931
ENSG00000011451	1433
ENSG00000011454	9038
ENSG00000011465	0
ENSG00000011478	682
ENSG00000011485	2685
ENSG00000011523	468
ENSG00000011566	5962
ENSG00000011590	1076
ENSG00000011600	6
ENSG00000011638	281
ENSG00000011677	1
ENSG00000012048	3636
ENSG00000012061	924
ENSG00000012124	8983
ENSG00000012171	7
ENSG00000012174	1004
ENSG00000012211	463
ENSG00000012223	2
ENSG00000012232	1051
ENSG00000012504	4
ENSG00000012660	7779
ENSG00000012779	6332
ENSG00000012817	4139
ENSG00000012822	553
ENSG00000012963	1700
ENSG00000012983	3013
ENSG00000013016	16
ENSG00000013275	1511
ENSG00000013288	1179
ENSG00000013293	0
ENSG00000013297	0
ENSG00000013306	1587
ENSG00000013364	2108
ENSG00000013374	2795
ENSG00000013375	1808
ENSG00000013392	214
ENSG00000013441	2424
ENSG00000013503	2023
ENSG00000013523	733
ENSG00000013561	1009
ENSG00000013563	302
ENSG00000013573	1501
ENSG00000013583	52
ENSG00000013588	3
ENSG00000013619	10
ENSG00000013725	25
ENSG00000013810	3045
ENSG00000014123	2831
ENSG00000014138	1
ENSG00000014164	1988
ENSG00000014216	4206
ENSG00000014257	24
ENSG00000014641	3962
ENSG00000014824	5413
ENSG00000014914	18
ENSG00000014919	2
ENSG00000015133	12881
ENSG00000015153	5077
ENSG00000015171	4121
ENSG00000015285	1805
ENSG00000015413	1
ENSG00000015475	2364
ENSG00000015479	0
ENSG00000015520	5
ENSG00000015532	584
ENSG00000015568	1335
ENSG00000015592	3
ENSG00000015676	6804
ENSG00000016082	1
ENSG00000016391	320
ENSG00000016402	1
ENSG00000016490	0
ENSG00000016602	0
ENSG00000016864	1022
ENSG00000017260	17547
ENSG00000017427	657
ENSG00000017483	1133
ENSG00000017797	3055
ENSG00000018189	4761
ENSG00000018236	6
ENSG00000018280	4
ENSG00000018408	1695
ENSG00000018510	6704
ENSG00000018607	0
ENSG00000018610	539
ENSG00000018625	0
ENSG00000018699	3862
ENSG00000018869	49
ENSG00000019102	65
ENSG00000019144	4
ENSG00000019169	0
ENSG00000019186	0
ENSG00000019485	317
ENSG00000019505	0
ENSG00000019549	0
ENSG00000019582	36507
ENSG00000019991	89
ENSG00000019995	2122
ENSG00000020129	846
ENSG00000020181	3
ENSG00000020219	1
ENSG00000020256	2454
ENSG00000020426	4561
ENSG00000020577	4355
ENSG00000020633	13673
ENSG00000020922	3768
ENSG00000021300	14
ENSG00000021355	465
ENSG00000021461	1
ENSG00000021488	6
ENSG00000021574	2106
ENSG00000021645	6280
ENSG00000021762	5
ENSG00000021776	5432
ENSG00000021826	74
ENSG00000021852	0
ENSG00000022267	30
ENSG00000022277	2294
ENSG00000022355	1
ENSG00000022556	341
ENSG00000022567	964
ENSG00000022840	3740
ENSG00000022976	1086
ENSG00000023041	1963
ENSG00000023171	2142
ENSG00000023191	1077
ENSG00000023228	3640
ENSG00000023287	3088
ENSG00000023318	11421
ENSG00000023330	1589
ENSG00000023445	8564
ENSG00000023516	10224
ENSG00000023572	414
ENSG00000023608	399
ENSG00000023697	3747
ENSG00000023734	3077
ENSG00000023839	101
ENSG00000023892	2521
ENSG00000023902	2486
ENSG00000023909	787
ENSG00000024048	5930
ENSG00000024422	2
ENSG00000024526	1090
ENSG00000024862	431
ENSG00000025039	4119
ENSG00000025156	967
ENSG00000025293	6078
ENSG00000025423	61
ENSG00000025434	134
ENSG00000025708	1251
ENSG00000025770	889
ENSG00000025772	1030
ENSG00000025796	8326
ENSG00000025800	2724
ENSG00000026025	1473
ENSG00000026036	6
ENSG00000026103	4448
ENSG00000026297	454
ENSG00000026508	16137
ENSG00000026559	2
ENSG00000026652	1266
ENSG00000026751	12026
ENSG00000026950	1357
ENSG00000027001	2822
ENSG00000027075	2835
ENSG00000027644	0
ENSG00000027697	2955
ENSG00000027847	649
ENSG00000027869	227
ENSG00000028116	10082
ENSG00000028137	3607
ENSG00000028203	6971
ENSG00000028277	7827
ENSG00000028310	2314
ENSG00000028528	4097
ENSG00000028839	742
ENSG00000029153	8676
ENSG00000029363	8058
ENSG00000029364	5338
ENSG00000029534	435
ENSG00000029559	0
ENSG00000029639	4211
ENSG00000029725	8215
ENSG00000029993	940
ENSG00000030066	5533
ENSG00000030110	769
ENSG00000030304	1
ENSG00000030419	31620
ENSG00000030582	2399
ENSG00000031003	8768
ENSG00000031081	5833
ENSG00000031691	752
ENSG00000031698	2537
ENSG00000031823	3929
ENSG00000032219	2734
ENSG00000032389	7845
ENSG00000032444	1499
ENSG00000032742	1012
ENSG00000033011	550
ENSG00000033030	2045
ENSG00000033050	58
ENSG00000033100	1678
ENSG00000033122	14
ENSG00000033170	28682
ENSG00000033178	8190
ENSG00000033327	4261
ENSG00000033627	6684
ENSG00000033800	16554
ENSG00000033867	6671
ENSG00000034053	5
ENSG00000034152	1609
ENSG00000034239	0
ENSG00000034510	8849
ENSG00000034533	295
ENSG00000034677	15339
ENSG00000034693	1679
ENSG00000034713	1315
ENSG00000034971	1
ENSG00000035115	1558
ENSG00000035141	1130
ENSG00000035403	1606
ENSG00000035499	3326
ENSG00000035664	1235
ENSG00000035681	3467
ENSG00000035687	3493
ENSG00000035720	3481
ENSG00000035862	17
ENSG00000035928	6590
ENSG00000036054	2332
ENSG00000036257	12250
ENSG00000036448	37
ENSG00000036473	0
ENSG00000036530	1
ENSG00000036549	9673
ENSG00000036565	0
ENSG00000036672	3
ENSG00000036828	54
ENSG00000037042	431
ENSG00000037241	345
ENSG00000037280	3
ENSG00000037474	4748
ENSG00000037637	4070
ENSG00000037749	1583
ENSG00000037757	799
ENSG00000037897	209
ENSG00000037965	0
ENSG00000038002	490
ENSG00000038210	7068
ENSG00000038219	5181
ENSG00000038274	1675
ENSG00000038295	4
ENSG00000038358	1524
ENSG00000038382	33295
ENSG00000038427	1135
ENSG00000038532	9194
ENSG00000038945	7
ENSG00000039068	168
ENSG00000039123	7377
ENSG00000039139	5
ENSG00000039319	2461
ENSG00000039523	1350
ENSG00000039537	2
ENSG00000039560	28
ENSG00000039600	5
ENSG00000039650	931
ENSG00000039987	3
ENSG00000040199	1253
ENSG00000040275	1453
ENSG00000040341	7205
ENSG00000040487	245
ENSG00000040531	381
ENSG00000040608	6
ENSG00000040633	715
ENSG00000040731	2
ENSG00000040933	13239
ENSG00000041353	2
ENSG00000041357	3050
ENSG00000041515	48
ENSG00000041802	1952
ENSG00000041880	442
ENSG00000041982	23
ENSG00000041988	209
ENSG00000042062	1
ENSG00000042088	4690
ENSG00000042286	997
ENSG00000042304	0
ENSG00000042317	236
ENSG00000042429	110
ENSG00000042445	587
ENSG00000042493	362
ENSG00000042753	710
ENSG00000042781	9
ENSG00000042813	48
ENSG00000042832	54
ENSG00000042980	6
ENSG00000043039	0
ENSG00000043093	2307
ENSG00000043143	3193
ENSG00000043355	0
ENSG00000043462	2093
ENSG00000043514	2098
ENSG00000043591	28
ENSG00000044012	0
ENSG00000044090	738
ENSG00000044115	8161
ENSG00000044446	1562
ENSG00000044459	3543
ENSG00000044524	11
ENSG00000044574	20972
ENSG00000046604	1145
ENSG00000046647	869
ENSG00000046651	2912
ENSG00000046653	21
ENSG00000046774	0
ENSG00000046889	2
ENSG00000047056	3543
ENSG00000047188	4888
ENSG00000047230	2322
ENSG00000047249	4633
ENSG00000047315	5515
ENSG00000047346	10250
ENSG00000047365	8277
ENSG00000047410	9606
ENSG00000047457	1
ENSG00000047578	2404
ENSG00000047579	3812
ENSG00000047597	0
ENSG00000047617	3
ENSG00000047621	3198
ENSG00000047634	384
ENSG00000047644	1811
ENSG00000047648	38054
ENSG00000047662	19
ENSG00000047849	18032
ENSG00000047932	1614
ENSG00000047936	2
ENSG00000048028	2497
ENSG00000048052	9738
ENSG00000048140	428
ENSG00000048162	789
ENSG00000048342	7
ENSG00000048392	2786
ENSG00000048405	5187
ENSG00000048462	935
ENSG00000048471	34972
ENSG00000048540	712
ENSG00000048544	906
ENSG00000048545	0
ENSG00000048649	9604
ENSG00000048707	6888
ENSG00000048740	25796
ENSG00000048828	11678
ENSG00000048991	15223
ENSG00000049089	804
ENSG00000049130	5
ENSG00000049167	2754
ENSG00000049192	8841
ENSG00000049239	1772
ENSG00000049245	619
ENSG00000049246	89
ENSG00000049247	0
ENSG00000049249	60
ENSG00000049283	0
ENSG00000049323	297
ENSG00000049449	607
ENSG00000049540	2
ENSG00000049541	1343
ENSG00000049618	49288
ENSG00000049656	2185
ENSG00000049759	3039
ENSG00000049768	13
ENSG00000049769	329
ENSG00000049860	1034
ENSG00000049883	1403
ENSG00000050030	2248
ENSG00000050130	1202
ENSG00000050165	1
ENSG00000050327	894
ENSG00000050344	1059
ENSG00000050393	1229
ENSG00000050405	2899
ENSG00000050426	1793
ENSG00000050438	2074
ENSG00000050555	4
ENSG00000050628	6
ENSG00000050730	263
ENSG00000050748	2151
ENSG00000050767	199
ENSG00000050820	1058
ENSG00000051009	807
ENSG00000051108	5601
ENSG00000051128	1
ENSG00000051180	1085
ENSG00000051341	6469
ENSG00000051382	4421
ENSG00000051523	3280
ENSG00000051596	429
ENSG00000051620	451
ENSG00000051825	4302
ENSG00000052126	13
ENSG00000052344	1
ENSG00000052723	1824
ENSG00000052749	1484
ENSG00000052795	4496
ENSG00000052802	3025
ENSG00000052841	10387
ENSG00000052850	1
ENSG00000053108	20
ENSG00000053254	16255
ENSG00000053328	1
ENSG00000053371	527
ENSG00000053372	1070
ENSG00000053438	22
ENSG00000053501	193
ENSG00000053524	32
ENSG00000053702	2
ENSG00000053747	23
ENSG00000053770	2286
ENSG00000053900	2705
ENSG00000053918	367
ENSG00000054116	903
ENSG00000054118	10615
ENSG00000054148	493
ENSG00000054179	45
ENSG00000054219	72
ENSG00000054267	8760
ENSG00000054277	1069
ENSG00000054282	7662
ENSG00000054356	0
ENSG00000054392	2500
ENSG00000054523	2383
ENSG00000054598	32
ENSG00000054611	24772
ENSG00000054654	36368
ENSG00000054690	25
ENSG00000054793	4
ENSG00000054796	0
ENSG00000054803	0
ENSG00000054938	0
ENSG00000054965	7252
ENSG00000054967	2313
ENSG00000054983	657
ENSG00000055044	6001
ENSG00000055070	4765
ENSG00000055118	1
ENSG00000055130	6491
ENSG00000055147	1617
ENSG00000055163	14332
ENSG00000055208	9354
ENSG00000055211	1973
ENSG00000055332	14875
ENSG00000055483	2970
ENSG00000055609	27984
ENSG00000055732	217
ENSG00000055813	0
ENSG00000055917	15664
ENSG00000055950	376
ENSG00000055955	4
ENSG00000055957	9
ENSG00000056050	704
ENSG00000056097	8382
ENSG00000056277	1634
ENSG00000056291	0
ENSG00000056487	17
ENSG00000056558	10797
ENSG00000056586	4808
ENSG00000056736	238
ENSG00000056972	1712
ENSG00000056998	0
ENSG00000057019	576
ENSG00000057149	0
ENSG00000057252	3764
ENSG00000057294	52
ENSG00000057468	1101
ENSG00000057593	0
ENSG00000057608	10602
ENSG00000057657	2956
ENSG00000057663	6053
ENSG00000057704	6359
ENSG00000057757	849
ENSG00000057935	4647
ENSG00000058056	524
ENSG00000058063	12623
ENSG00000058085	3
ENSG00000058091	38038
ENSG00000058262	7866
ENSG00000058272	13980
ENSG00000058335	149
ENSG00000058404	11
ENSG00000058453	773
ENSG00000058600	1731
ENSG00000058668	726
ENSG00000058673	38
ENSG00000058729	1171
ENSG00000058799	1252
ENSG00000058804	4372
ENSG00000058866	427
ENSG00000059122	1074
ENSG00000059145	929
ENSG00000059377	1534
ENSG00000059378	3325
ENSG00000059573	3979
ENSG00000059588	4698
ENSG00000059691	1695
ENSG00000059728	1114
ENSG00000059758	11153
ENSG00000059769	8
ENSG00000059804	1904
ENSG00000059915	33
ENSG00000060069	2114
ENSG00000060138	3226
ENSG00000060140	5
ENSG00000060237	24836
ENSG00000060303	0
ENSG00000060339	6461
ENSG00000060491	1068
ENSG00000060558	366
ENSG00000060566	0
ENSG00000060642	682
ENSG00000060656	38
ENSG00000060688	2853
ENSG00000060709	715
ENSG00000060718	1
ENSG00000060749	7435
ENSG00000060762	1858
ENSG00000060971	1655
ENSG00000060982	3880
ENSG00000061273	959
ENSG00000061337	7
ENSG00000061455	4
ENSG00000061492	0
ENSG00000061656	72
ENSG00000061676	2483
ENSG00000061794	2133
ENSG00000061918	710
ENSG00000061936	5010
ENSG00000061938	4062
ENSG00000061987	11409
ENSG00000062038	1
ENSG00000062096	1
ENSG00000062194	7883
ENSG00000062282	379
ENSG00000062370	16
ENSG00000062485	4357
ENSG00000062524	31
ENSG00000062582	0
ENSG00000062598	2408
ENSG00000062650	7772
ENSG00000062716	9689
ENSG00000062725	3225
ENSG00000062822	1510
ENSG00000063015	1
ENSG00000063046	15036
ENSG00000063127	295
ENSG00000063169	0
ENSG00000063176	796
ENSG00000063177	8150
ENSG00000063180	63
ENSG00000063241	681
ENSG00000063244	4146
ENSG00000063245	2324
ENSG00000063322	785
ENSG00000063438	0
ENSG00000063515	0
ENSG00000063587	1624
ENSG00000063601	3688
ENSG00000063660	13
ENSG00000063761	1015
ENSG00000063854	245
ENSG00000063978	5498
ENSG00000064012	1236
ENSG00000064042	1
ENSG00000064102	2905
ENSG00000064115	5181
ENSG00000064195	0
ENSG00000064199	80
ENSG00000064201	83
ENSG00000064205	0
ENSG00000064218	0
ENSG00000064225	1055
ENSG00000064270	0
ENSG00000064300	4
ENSG00000064309	43
ENSG00000064313	5237
ENSG00000064393	7861
ENSG00000064419	8917
ENSG00000064489	0
ENSG00000064490	548
ENSG00000064545	457
ENSG00000064547	122
ENSG00000064601	756
ENSG00000064607	5123
ENSG00000064651	4684
ENSG00000064652	369
ENSG00000064655	3
ENSG00000064666	4939
ENSG00000064687	1341
ENSG00000064692	12
ENSG00000064703	906
ENSG00000064726	5341
ENSG00000064763	2221
ENSG00000064787	411
ENSG00000064835	0
ENSG00000064886	5789
ENSG00000064932	1933
ENSG00000064933	5432
ENSG00000064961	836
ENSG00000064989	315
ENSG00000064995	1108
ENSG00000064999	3775
ENSG00000065000	5810
ENSG00000065029	1477
ENSG00000065054	2
ENSG00000065057	186
ENSG00000065060	4064
ENSG00000065135	4108
ENSG00000065150	9188
ENSG00000065154	111
ENSG00000065183	2383
ENSG00000065243	11384
ENSG00000065268	667
ENSG00000065308	3776
ENSG00000065320	337
ENSG00000065325	2
ENSG00000065328	1494
ENSG00000065357	1403
ENSG00000065361	2
ENSG00000065371	0
ENSG00000065413	29635
ENSG00000065427	4294
ENSG00000065457	562
ENSG00000065485	3674
ENSG00000065491	2871
ENSG00000065518	1326
ENSG00000065526	9553
ENSG00000065534	62
ENSG00000065548	3490
ENSG00000065559	4853
ENSG00000065600	1633
ENSG00000065609	4
ENSG00000065613	2578
ENSG00000065615	3924
ENSG00000065618	0
ENSG00000065621	77
ENSG00000065665	1426
ENSG00000065675	9
ENSG00000065717	14
ENSG00000065802	1184
ENSG00000065809	7975
ENSG00000065833	2245
ENSG00000065882	12197
ENSG00000065883	10421
ENSG00000065911	5068
ENSG00000065923	17541
ENSG00000065970	755
ENSG00000065978	13162
ENSG00000065989	592
ENSG00000066027	3789
ENSG00000066032	9
ENSG00000066044	3946
ENSG00000066056	30
ENSG00000066084	13860
ENSG00000066117	2011
ENSG00000066135	0
ENSG00000066136	5097
ENSG00000066185	28
ENSG00000066230	1
ENSG00000066248	1
ENSG00000066279	6973
ENSG00000066294	1154
ENSG00000066322	1025
ENSG00000066336	1192
ENSG00000066379	330
ENSG00000066382	1
ENSG00000066405	0
ENSG00000066422	2293
ENSG00000066427	1400
ENSG00000066455	2066
ENSG00000066468	4
ENSG00000066557	3016
ENSG00000066583	815
ENSG00000066629	2
ENSG00000066651	11402
ENSG00000066654	1861
ENSG00000066697	84
ENSG00000066735	1
ENSG00000066739	3673
ENSG00000066777	8991
ENSG00000066813	0
ENSG00000066827	18340
ENSG00000066855	2071
ENSG00000066923	935
ENSG00000066926	1025
ENSG00000066933	7290
ENSG00000067048	3573
ENSG00000067057	6957
ENSG00000067064	3297
ENSG00000067066	21178
ENSG00000067082	2916
ENSG00000067113	1254
ENSG00000067141	189
ENSG00000067167	7129
ENSG00000067177	186
ENSG00000067182	671
ENSG00000067191	525
ENSG00000067208	2747
ENSG00000067221	145
ENSG00000067225	31442
ENSG00000067248	2010
ENSG00000067334	1621
ENSG00000067365	919
ENSG00000067369	3295
ENSG00000067445	175
ENSG00000067533	1678
ENSG00000067560	11493
ENSG00000067596	2362
ENSG00000067601	2850
ENSG00000067606	728
ENSG00000067646	1983
ENSG00000067704	2956
ENSG00000067715	11
ENSG00000067798	78
ENSG00000067829	1233
ENSG00000067836	44
ENSG00000067840	1
ENSG00000067842	0
ENSG00000067900	11810
ENSG00000067955	5987
ENSG00000067992	4209
ENSG00000068001	94
ENSG00000068024	3271
ENSG00000068028	1061
ENSG00000068078	1
ENSG00000068079	1589
ENSG00000068097	900
ENSG00000068120	1200
ENSG00000068137	745
ENSG00000068305	26675
ENSG00000068308	1881
ENSG00000068323	846
ENSG00000068354	504
ENSG00000068366	12789
ENSG00000068383	5783
ENSG00000068394	388
ENSG00000068400	2058
ENSG00000068438	1111
ENSG00000068489	1609
ENSG00000068615	3
ENSG00000068650	3493
ENSG00000068654	5627
ENSG00000068697	935
ENSG00000068724	6561
ENSG00000068745	2368
ENSG00000068781	3
ENSG00000068784	9511
ENSG00000068796	4
ENSG00000068831	144
ENSG00000068878	8843
ENSG00000068885	0
ENSG00000068903	527
ENSG00000068912	2494
ENSG00000068971	213
ENSG00000068976	27
ENSG00000068985	0
ENSG00000069011	142
ENSG00000069018	1
ENSG00000069020	133
ENSG00000069122	0
ENSG00000069188	1
ENSG00000069206	2
ENSG00000069248	3106
ENSG00000069275	7649
ENSG00000069329	3053
ENSG00000069345	2851
ENSG00000069399	545
ENSG00000069424	8853
ENSG00000069431	12
ENSG00000069482	0
ENSG00000069493	13579
ENSG00000069509	244
ENSG00000069535	0
ENSG00000069667	11129
ENSG00000069696	3
ENSG00000069702	450
ENSG00000069764	5
ENSG00000069812	11
ENSG00000069849	4208
ENSG00000069869	1167
ENSG00000069943	1746
ENSG00000069956	7045
ENSG00000069966	1197
ENSG00000069974	8070
ENSG00000069998	1033
ENSG00000070010	1894
ENSG00000070018	320
ENSG00000070019	6
ENSG00000070031	2
ENSG00000070047	2708
ENSG00000070061	2377
ENSG00000070081	2998
ENSG00000070087	96
ENSG00000070159	3
ENSG00000070182	2
ENSG00000070190	5275
ENSG00000070193	1
ENSG00000070214	7257
ENSG00000070269	3463
ENSG00000070366	9462
ENSG00000070367	4961
ENSG00000070371	21
ENSG00000070388	0
ENSG00000070404	46
ENSG00000070413	3639
ENSG00000070423	1047
ENSG00000070444	562
ENSG00000070476	2533
ENSG00000070495	684
ENSG00000070501	1217
ENSG00000070526	1
ENSG00000070540	1472
ENSG00000070601	3
ENSG00000070610	1199
ENSG00000070614	2382
ENSG00000070669	0
ENSG00000070718	1433
ENSG00000070729	0
ENSG00000070731	8
ENSG00000070748	0
ENSG00000070756	42770
ENSG00000070759	0
ENSG00000070761	609
ENSG00000070770	4883
ENSG00000070778	8
ENSG00000070785	2865
ENSG00000070808	2
ENSG00000070814	2754
ENSG00000070831	678
ENSG00000070882	21364
ENSG00000070886	1
ENSG00000070915	4
ENSG00000070950	5939
ENSG00000070961	21069
ENSG00000070985	0
ENSG00000071051	6358
ENSG00000071054	369
ENSG00000071073	435
ENSG00000071082	6657
ENSG00000071127	10879
ENSG00000071189	6047
ENSG00000071203	2
ENSG00000071205	12595
ENSG00000071242	2913
ENSG00000071243	974
ENSG00000071246	8
ENSG00000071282	52
ENSG00000071462	1062
ENSG00000071537	10206
ENSG00000071539	729
ENSG00000071553	823
ENSG00000071564	5089
ENSG00000071575	59
ENSG00000071626	5887
ENSG00000071655	672
ENSG00000071677	0
ENSG00000071794	3074
ENSG00000071859	539
ENSG00000071889	373
ENSG00000071894	1571
ENSG00000071909	6151
ENSG00000071967	2406
ENSG00000071991	0
ENSG00000071994	1431
ENSG00000072041	0
ENSG00000072042	825
ENSG00000072062	969
ENSG00000072071	66
ENSG00000072080	0
ENSG00000072110	1102
ENSG00000072121	4641
ENSG00000072133	351
ENSG00000072134	1298
ENSG00000072135	1316
ENSG00000072163	14
ENSG00000072182	3
ENSG00000072195	1
ENSG00000072201	101
ENSG00000072210	992
ENSG00000072274	12895
ENSG00000072310	3364
ENSG00000072315	1
ENSG00000072364	5873
ENSG00000072401	1261
ENSG00000072415	2751
ENSG00000072422	67
ENSG00000072501	5196
ENSG00000072506	759
ENSG00000072518	4566
ENSG00000072571	2701
ENSG00000072609	3234
ENSG00000072657	11
ENSG00000072682	45
ENSG00000072694	2193
ENSG00000072736	5529
ENSG00000072756	2700
ENSG00000072778	2385
ENSG00000072786	11444
ENSG00000072803	11526
ENSG00000072818	3230
ENSG00000072832	1
ENSG00000072840	698
ENSG00000072849	1552
ENSG00000072858	17991
ENSG00000072864	6978
ENSG00000072952	3
ENSG00000072954	1044
ENSG00000072958	1834
ENSG00000073008	56
ENSG00000073050	652
ENSG00000073060	5400
